letter,unit-0,unit-1,unit-2,unit-3,unit-4,unit-5,unit-6,unit-7,unit-8,unit-9,unit-10,unit-11,unit-12,unit-13,unit-14,unit-15,unit-16,unit-17,unit-18,unit-19,unit-20,unit-21,unit-22,unit-23,unit-24,unit-25,unit-26,unit-27
HOW ARE YOU?,0.436105885,0.380302086,0.216992563,0.232288076,0.252248731,0.346325657,0.223919594,0.322641806,0.319968343,0.200850825,0.257738466,1.401014068,1.095845831,0.207396937,1.755350327,1.055171849,1.095845831,0.139308915,0.710473227,0.167702727,0.873123192,0.162695543,0.638792208,0.198139732,1.040690346,0.137701009,0.742228764,1.189212991
HOW ARE YOU?,0.436995682,0.392321491,0.21345693,0.212082238,0.234773555,0.35801787,0.225740395,0.326094069,0.314837294,0.210235332,0.263596781,1.432275712,1.135963353,0.209771065,1.756181339,1.064235258,1.135963353,0.129998375,0.703997592,0.177367453,0.913908704,0.146011873,0.63568459,0.190273737,1.090807157,0.129246208,0.725773264,1.242226397
HOW ARE YOU?,0.453438945,0.38975855,0.208400682,0.200397347,0.219933039,0.357657534,0.224408669,0.331886777,0.312472734,0.208400682,0.261874767,1.433228598,1.172918474,0.224837066,1.761450315,1.070578374,1.172918474,0.12040902,0.702510254,0.176935392,0.930790829,0.120142333,0.652711916,0.193723691,1.106034721,0.112418533,0.728907493,1.274742297
HOW ARE YOU?,0.4467351,0.410805137,0.20843078,0.206982768,0.220885193,0.365062944,0.229492387,0.344917457,0.318837784,0.213968805,0.259815982,1.429771108,1.253920466,0.238349715,1.791590956,1.108503304,1.253920466,0.11386914,0.69466237,0.182805887,0.957386386,0.103410626,0.666978495,0.20843078,1.13639997,0.10112322,0.746152632,1.326923952
HOW ARE YOU?,0.430615858,0.394566811,0.239448495,0.21822525,0.225521692,0.350860181,0.255132806,0.361745814,0.328623272,0.223116059,0.267522516,1.396212656,1.353130154,0.248570958,1.803051564,1.153629071,1.353130154,0.132685328,0.657964565,0.182358541,0.993808828,0.121263722,0.630693293,0.205981384,1.174920614,0.110189167,0.71316221,1.36820065
HOW ARE YOU?,0.42689223,0.40465083,0.244719312,0.231781465,0.234108062,0.356118907,0.255287556,0.346574398,0.321001245,0.198223941,0.278512604,1.406696653,1.331381382,0.239967028,1.811561751,1.137876631,1.331381382,0.140647992,0.681220009,0.184046309,0.988004746,0.128832416,0.658978317,0.217299386,1.170193005,0.125367828,0.746284521,1.374321987
HOW ARE YOU?,0.440985774,0.40086669,0.24529344,0.224341482,0.223896507,0.355230092,0.252900204,0.360247977,0.334307024,0.220756567,0.283631414,1.416538743,1.350929915,0.253294233,1.817865232,1.167109024,1.350929915,0.136683095,0.656623822,0.181044403,1.019522226,0.131729153,0.627368195,0.215421654,1.199611,0.113569708,0.731212621,1.394781654
HOW ARE YOU?,0.430813185,0.409252978,0.263150147,0.245405786,0.227543402,0.377359245,0.248515593,0.363185903,0.336095225,0.208614477,0.27340812,1.419160315,1.343261702,0.248515593,1.80654809,1.149441604,1.343261702,0.141760361,0.662117814,0.169705627,1.024780952,0.132423563,0.633971608,0.218357505,1.193716884,0.11892855,0.732382414,1.394159245
HOW ARE YOU?,0.451474279,0.411318268,0.29376461,0.265640922,0.234286988,0.371336969,0.267160743,0.353870218,0.327026931,0.205905075,0.285780381,1.439488376,1.390102425,0.267160743,1.847440714,1.183738899,1.390102425,0.170059174,0.6637974,0.152105549,1.103184753,0.170907355,0.633478983,0.207583676,1.255239467,0.139821325,0.741465799,1.443200343
HOW ARE YOU?,0.441246255,0.401931694,0.25100732,0.225004132,0.201592681,0.367911832,0.249521429,0.382425769,0.357141339,0.240965088,0.285839478,1.418489407,1.395305102,0.27124949,1.811623706,1.15450116,1.395305102,0.114084616,0.66234076,0.169057787,1.044331836,0.105117666,0.635070797,0.205378177,1.213064595,0.088968686,0.726011758,1.403996784
HOW ARE YOU?,0.438868472,0.409809815,0.239135889,0.213238813,0.210332367,0.360470859,0.252779317,0.400200498,0.372018815,0.227650584,0.279063033,1.398768939,1.376056262,0.265872558,1.82778897,1.21663607,1.376056262,0.147116629,0.615642692,0.178241368,1.033569425,0.133532409,0.595710278,0.238220772,1.210008171,0.111667897,0.748003445,1.407838856
HOW ARE YOU?,0.446900701,0.42428788,0.252436064,0.229201693,0.216382931,0.370301358,0.256255283,0.395861793,0.367774393,0.231395061,0.312233722,1.442424176,1.383169067,0.262990147,1.839252274,1.229146854,1.383169067,0.15420739,0.616483001,0.178499253,1.060147174,0.13427293,0.603874394,0.226901525,1.234241671,0.114600847,0.742279714,1.42224107
HOW ARE YOU?,0.442366967,0.408650196,0.22655849,0.209954819,0.196796496,0.356113152,0.257862787,0.39250552,0.365843263,0.239012402,0.294469874,1.416301409,1.390131679,0.275426044,1.831906604,1.203661638,1.390131679,0.123445547,0.635737992,0.191435272,1.030315436,0.111917616,0.614027924,0.219813913,1.219689183,0.103641198,0.739769473,1.41046346
HOW ARE YOU?,0.448078728,0.41302545,0.232276697,0.216366561,0.216717236,0.361084419,0.260623621,0.408960685,0.382082173,0.254506054,0.304371172,1.435319212,1.430417106,0.266743224,1.832557127,1.21373665,1.430417106,0.1190044,0.626265899,0.187404265,1.066011677,0.110225885,0.607649869,0.222167373,1.251394544,0.096447649,0.736459257,1.444613668
HOW ARE YOU?,0.455922327,0.423679204,0.242756353,0.228872885,0.220597617,0.364759106,0.269457819,0.400745141,0.37352318,0.244029838,0.295910392,1.435288906,1.422681165,0.268809997,1.854803078,1.221434551,1.422681165,0.128321806,0.640853751,0.19326113,1.051962613,0.112214164,0.639279913,0.221036269,1.239946006,0.103596691,0.761455203,1.436031058
HOW ARE YOU?,0.422821202,0.402055505,0.229984415,0.215838778,0.208942406,0.364475485,0.23815413,0.370179847,0.345389168,0.233931051,0.282393545,1.435090273,1.386759518,0.251692942,1.798046878,1.115948638,1.386759518,0.111580279,0.691837722,0.186731309,1.027136088,0.100854838,0.66853902,0.208552588,1.212760027,0.106161394,0.754135262,1.409083213
HOW ARE YOU?,0.436997236,0.405500173,0.223597243,0.214127957,0.224645882,0.362607899,0.23758823,0.347011611,0.333447264,0.218180588,0.281163782,1.438316658,1.36627991,0.232129885,1.785382537,1.107656844,1.36627991,0.128430202,0.682475022,0.183500234,1.05244495,0.117846094,0.655780995,0.222255455,1.235548026,0.117846094,0.771800222,1.436414003
HOW ARE YOU?,0.43974477,0.402757979,0.246659972,0.229165635,0.253972578,0.353422392,0.233405441,0.343859372,0.323550794,0.206349419,0.277664198,1.434879762,1.341575816,0.221427843,1.760192743,1.086316163,1.341575816,0.142511177,0.679205822,0.178734322,1.043069042,0.129702881,0.650326368,0.230965269,1.221386385,0.125258504,0.777096417,1.425493993
HOW ARE YOU?,0.42063678,0.411249308,0.228800356,0.220720109,0.231561839,0.351420015,0.231561839,0.330788622,0.303292564,0.19829008,0.270619586,1.410275249,1.320750311,0.21937896,1.764127345,1.071708195,1.320750311,0.125879426,0.700769805,0.16858899,0.990602839,0.136437568,0.661371327,0.216985853,1.159141723,0.12784781,0.753862547,1.359207888
HOW ARE YOU?,0.426125983,0.408297109,0.221430197,0.218384843,0.216183327,0.347540647,0.230843425,0.318451167,0.297723163,0.198053189,0.255903743,1.404284965,1.317009216,0.216183327,1.767075101,1.071560566,1.317009216,0.135884076,0.703869104,0.173460357,0.982214476,0.137806647,0.67098973,0.204353479,1.155356275,0.124685685,0.752354194,1.346321181
HOW ARE YOU?,0.429146741,0.388626222,0.190512245,0.18217673,0.201988663,0.337270934,0.224911244,0.331698382,0.30949223,0.218844055,0.248116024,1.39015682,1.283976975,0.209784477,1.734739077,1.035809098,1.283976975,0.091017285,0.70867931,0.18763694,0.957440627,0.096000587,0.66961139,0.173888279,1.144906464,0.106969514,0.736199882,1.307472886
HOW ARE YOU?,0.419144643,0.38967885,0.206915023,0.19468374,0.222995756,0.356606198,0.227038305,0.33521804,0.303806456,0.204853184,0.266140577,1.413977698,1.288212172,0.220259508,1.743949082,1.075274797,1.288212172,0.130539767,0.679331887,0.174130431,0.981236952,0.125808483,0.656820354,0.212553279,1.152764494,0.115767275,0.750863663,1.345206885
HOW ARE YOU?,0.509654894,0.411546203,0.298442641,0.270273674,0.22445007,0.401508491,0.2855019,0.404633117,0.372614157,0.226461111,0.371395354,1.550883392,1.569899482,0.312622772,1.884872832,1.253790223,1.569899482,0.153547472,0.631738236,0.15189815,1.255356282,0.148205046,0.623632004,0.215518822,1.406569688,0.117058835,0.738232623,1.60405657
HOW ARE YOU?,0.433022707,0.383078224,0.205632594,0.202746975,0.210792935,0.355679202,0.22725067,0.341764531,0.316490705,0.2096388,0.268757687,1.411220411,1.290502155,0.22725067,1.741768782,1.066387764,1.290502155,0.119207606,0.689084247,0.17798571,0.965938699,0.119207606,0.6679882,0.203259178,1.140758927,0.10060127,0.775911069,1.313924192
HOW ARE YOU?,0.434818089,0.388933202,0.23794644,0.223563137,0.242658708,0.375030911,0.242658708,0.328046053,0.300461704,0.18746339,0.269205666,1.435261848,1.265682568,0.223737728,1.747983722,1.064128831,1.265682568,0.139726961,0.692741415,0.171585618,0.990741994,0.131373069,0.679940737,0.20856326,1.157694999,0.120197677,0.797741834,1.330535265
HOW ARE YOU?,0.439126483,0.388629306,0.218351463,0.211514411,0.223524635,0.358355475,0.230359624,0.334799616,0.307736264,0.202038756,0.270762086,1.414848425,1.288557503,0.239226172,1.751339247,1.081388729,1.288557503,0.141427129,0.683476536,0.175436663,0.967847885,0.129367925,0.668439963,0.203046436,1.138502281,0.121223253,0.770613,1.31390449
HOW ARE YOU?,0.45583515,0.393543539,0.23452525,0.228742536,0.231651938,0.362886895,0.231651938,0.329897177,0.302078748,0.193013163,0.263441499,1.436532265,1.296064171,0.224307688,1.74701803,1.053328953,1.296064171,0.133221664,0.701729013,0.175998021,1.006633503,0.133221664,0.683232168,0.205613967,1.180346949,0.115735586,0.791171461,1.35936976
HOW ARE YOU?,0.449310963,0.388730126,0.228334737,0.213437475,0.215826774,0.369453281,0.226644041,0.333333333,0.296417354,0.205272385,0.274873708,1.451229953,1.296576689,0.234064788,1.743608597,1.033622788,1.296576689,0.107814339,0.723831212,0.181635495,0.98921535,0.095183134,0.714441985,0.194365063,1.165787214,0.095183134,0.787183663,1.346759327
HOW ARE YOU?,0.446612636,0.388394764,0.212627338,0.206648665,0.228850226,0.362153116,0.24122932,0.331297874,0.303368141,0.191352908,0.278279662,1.447159413,1.334414661,0.230215344,1.758493903,1.085799937,1.334414661,0.131787518,0.685963633,0.185894725,1.012588624,0.119683258,0.679801962,0.212627338,1.192523711,0.123003301,0.788968253,1.379281403
HOW ARE YOU?,0.446632629,0.38841215,0.2274871,0.215771721,0.238252509,0.370116605,0.23022565,0.331717815,0.293481271,0.191361474,0.278292119,1.451548335,1.315384154,0.241240118,1.748283632,1.057907902,1.315384154,0.123008807,0.706695148,0.188533317,0.993532673,0.10579079,0.703329763,0.220694904,1.17468752,0.101911184,0.806289628,1.373162827
HOW ARE YOU?,0.444994159,0.397310217,0.235349742,0.22972624,0.244689535,0.364704713,0.235151219,0.329166307,0.299604322,0.195455562,0.272159171,1.448570351,1.341543314,0.244689535,1.770004554,1.074690577,1.341543314,0.125640522,0.708887826,0.180550666,1.005542273,0.121097787,0.699403284,0.225416566,1.18162025,0.108054134,0.804259629,1.385926434
HOW ARE YOU?,0.464238345,0.404593922,0.205503511,0.200734799,0.216743894,0.369953451,0.238042189,0.335200762,0.305255528,0.2076137,0.281827215,1.474863649,1.390069669,0.238042189,1.773988735,1.108069797,1.390069669,0.133863405,0.682572112,0.181474438,1.044394272,0.124490438,0.656532164,0.224644021,1.223597569,0.115195705,0.749596301,1.430827907
HOW ARE YOU?,0.45471832,0.396143508,0.232449921,0.230554059,0.247685079,0.353329181,0.247685079,0.316643866,0.277228344,0.180217366,0.261477022,1.439640277,1.383500607,0.220830738,1.7645744,1.07119981,1.383500607,0.153314433,0.706658361,0.175000522,1.021088474,0.143794559,0.697349764,0.229706431,1.193140118,0.134326094,0.782439173,1.412522889
HOW ARE YOU?,0.448883347,0.400622956,0.203706307,0.210687037,0.229930056,0.352971003,0.230579883,0.330947404,0.309774272,0.20198516,0.26443371,1.442911991,1.390957617,0.221759007,1.762451252,1.097446594,1.390957617,0.142999573,0.674583089,0.174424597,1.051017794,0.133250182,0.660159431,0.22796946,1.223420657,0.123538842,0.763245466,1.43514838
HOW ARE YOU?,0.452135422,0.398718429,0.207554203,0.202737904,0.219582739,0.368988556,0.24041758,0.329374109,0.30814135,0.209685449,0.28463953,1.463753683,1.370500966,0.230557591,1.757252394,1.080314006,1.370500966,0.122951549,0.694168121,0.183285347,1.026186142,0.113333934,0.665389218,0.21822867,1.207705066,0.103777101,0.756031637,1.40868339
HOW ARE YOU?,0.437303392,0.392627268,0.209593585,0.194897118,0.231738583,0.368125485,0.24277987,0.332610467,0.301131368,0.20175552,0.26783957,1.446440955,1.392205723,0.232823,1.764868467,1.108383442,1.392205723,0.139809154,0.673724188,0.18751994,1.025616482,0.121286139,0.657604231,0.229115043,1.209575565,0.11748841,0.755233629,1.422524807
HOW ARE YOU?,0.464431221,0.407702026,0.224502009,0.218934977,0.246764707,0.362850041,0.244250909,0.325176198,0.294291852,0.19508463,0.278488884,1.473101064,1.409295557,0.235241169,1.783371961,1.114417126,1.409295557,0.150771178,0.68561497,0.192430293,1.047768762,0.131845571,0.676553581,0.226781276,1.23536485,0.131845571,0.762335976,1.45058494
HOW ARE YOU?,0.453910404,0.391225204,0.217946089,0.223138697,0.230384627,0.361732537,0.240327732,0.341628188,0.309351043,0.210508626,0.283833827,1.462299237,1.392285342,0.231462708,1.764150969,1.098830651,1.392285342,0.138992305,0.678576483,0.176829499,1.05083876,0.129727857,0.665686726,0.223138697,1.224338263,0.116801972,0.750091278,1.435494789
HOW ARE YOU?,0.451244602,0.380226754,0.216666099,0.214153281,0.229031585,0.372777012,0.239943897,0.348489225,0.317454694,0.219150106,0.270775839,1.466517694,1.381617616,0.241375189,1.753790165,1.087863278,1.381617616,0.128965969,0.684152152,0.185329472,1.034062145,0.110914105,0.664078235,0.221828211,1.216136624,0.106846615,0.745091869,1.425511647
HOW ARE YOU?,0.444590358,0.400237836,0.222629374,0.219941597,0.239158252,0.356206999,0.229858764,0.329160372,0.298854541,0.201353469,0.263606717,1.442150401,1.369668309,0.240810487,1.775739673,1.091792246,1.369668309,0.144965746,0.699283081,0.183584885,1.007997363,0.135420162,0.673872307,0.222629374,1.18984935,0.125938192,0.758313689,1.39962893
HOW ARE YOU?,0.454064891,0.400121978,0.23570226,0.234304607,0.252613962,0.359606475,0.233301156,0.329937659,0.281599091,0.186338998,0.267937568,1.468002054,1.351578434,0.233301156,1.777032736,1.07842791,1.351578434,0.138701074,0.710615032,0.183803656,1.029090753,0.131761569,0.705046694,0.234104261,1.207808988,0.12253577,0.786821351,1.431788661
HOW ARE YOU?,0.469224629,0.405516501,0.243685089,0.232558989,0.239716319,0.367708048,0.239716319,0.335760697,0.296455706,0.192115746,0.271860768,1.466104018,1.357286068,0.230189906,1.786754154,1.078077479,1.357286068,0.130004427,0.718131954,0.187787176,1.035854575,0.120901662,0.702960252,0.222316098,1.221233961,0.108979285,0.7858608,1.433079988
HOW ARE YOU?,0.455199303,0.408320926,0.242503256,0.233341806,0.248124639,0.371229562,0.237498829,0.341651838,0.301980415,0.190756128,0.272232107,1.462733997,1.36559791,0.24596386,1.795704642,1.111889802,1.36559791,0.13733612,0.691843687,0.178964996,1.048511909,0.119309997,0.691843687,0.219996765,1.222017759,0.110402048,0.794330444,1.423525022
HOW ARE YOU?,0.457899419,0.401209304,0.245383418,0.245383418,0.250921682,0.364763951,0.241146263,0.334804632,0.297154807,0.198127292,0.276491132,1.456728549,1.354682907,0.242566872,1.799520828,1.0925243,1.354682907,0.13269762,0.713335319,0.170390176,1.040041824,0.120484049,0.727051121,0.220297935,1.202592687,0.114638876,0.79968427,1.415609837
HOW ARE YOU?,0.450886869,0.393137,0.222636498,0.222636498,0.236817386,0.374000386,0.236817386,0.328068386,0.291176072,0.19264839,0.27976426,1.459670913,1.342900385,0.237686443,1.780536233,1.085879377,1.342900385,0.130027753,0.702807331,0.172309958,1.036289973,0.123522192,0.703511077,0.215291699,1.202917416,0.114873305,0.791970009,1.403765187
HOW ARE YOU?,0.454894156,0.380612166,0.207442687,0.205750784,0.212254665,0.3673188,0.230668628,0.344174087,0.308594714,0.204425178,0.271504076,1.451510278,1.316740129,0.233347019,1.741955924,1.052638222,1.316740129,0.103158147,0.705622243,0.184029096,0.996264578,0.098536755,0.694974079,0.21298532,1.174862282,0.094923172,0.768030636,1.376301339
HOW ARE YOU?,0.451163935,0.384436988,0.223606798,0.223606798,0.222191551,0.370118065,0.240432051,0.338511308,0.302460989,0.198575368,0.273573155,1.450144124,1.325555654,0.241250684,1.783312941,1.074988079,1.325555654,0.120788681,0.718941563,0.183077443,1.004131842,0.112331191,0.705375932,0.21460844,1.183815678,0.101253967,0.783957847,1.386789861
HOW ARE YOU?,0.454614398,0.378107777,0.201059009,0.209736458,0.21772081,0.35865167,0.227098565,0.331965339,0.296612144,0.196480215,0.278818679,1.456875999,1.283777607,0.227931957,1.754283992,1.056177092,1.283777607,0.107722308,0.708847602,0.179537179,1.00155359,0.107722308,0.69343309,0.198973475,1.176852979,0.107722308,0.758918657,1.364843813
HOW ARE YOU?,0.443760157,0.376116225,0.199436354,0.216574041,0.225403536,0.362811618,0.225902401,0.329648172,0.30369828,0.195445323,0.26897066,1.456949446,1.254455474,0.227886941,1.753474171,1.055211315,1.254455474,0.115578324,0.709146886,0.185192968,0.988185367,0.11394347,0.686508965,0.209349927,1.169499821,0.11394347,0.76548431,1.362841089
HOW ARE YOU?,0.452605074,0.383142025,0.223755577,0.240943027,0.241402989,0.357893226,0.232826024,0.336376192,0.31830233,0.200760277,0.267004174,1.454354045,1.241804966,0.225073736,1.770457997,1.070022884,1.241804966,0.128994381,0.70815187,0.175398631,0.989891223,0.120701494,0.68995583,0.211522817,1.16098128,0.112125397,0.777017915,1.352877151
HOW ARE YOU?,0.444927031,0.38597001,0.212556558,0.212556558,0.231327531,0.35271435,0.221005785,0.330966553,0.297115375,0.20621015,0.265450586,1.438111781,1.211981084,0.221816818,1.760983551,1.052596137,1.211981084,0.110177405,0.716842347,0.188179645,0.959044981,0.110177405,0.686908383,0.201452847,1.144432442,0.102054741,0.758138338,1.331575363
HOW ARE YOU?,0.45046226,0.402727378,0.230238192,0.229456927,0.238663376,0.359671513,0.237909779,0.347895762,0.322502783,0.216075668,0.276062157,1.45704181,1.249335407,0.230238192,1.801410483,1.120584841,1.249335407,0.135867551,0.69019442,0.179785823,0.986767791,0.127127775,0.661824584,0.212556558,1.162614988,0.11865259,0.742195906,1.356267938
HOW ARE YOU?,0.452534842,0.392980298,0.215802732,0.216280349,0.218180359,0.358852129,0.232379297,0.33217335,0.307324988,0.201801067,0.267729646,1.44038395,1.2543657,0.23282291,1.797038065,1.090397215,1.2543657,0.124409591,0.713329877,0.174961547,0.979566991,0.124685751,0.680409137,0.204846016,1.153130693,0.108140174,0.751051177,1.344544824
HOW ARE YOU?,0.443525592,0.380084942,0.203595462,0.210467172,0.20877045,0.339368117,0.233343187,0.345786103,0.323265798,0.220813058,0.275062896,1.417730092,1.241630022,0.234449085,1.792848067,1.094712873,1.241630022,0.096498447,0.709571689,0.201038432,0.936278088,0.104848818,0.65630966,0.193331668,1.136704788,0.096498447,0.715335309,1.319032747
HOW ARE YOU?,0.433277645,0.38326391,0.193604205,0.193604205,0.220082064,0.332392831,0.230892581,0.334292234,0.319870811,0.220082064,0.257101247,1.397051835,1.193562574,0.231986865,1.796715871,1.113224181,1.193562574,0.111682994,0.692997592,0.191135712,0.910486513,0.10374768,0.639741622,0.198927096,1.100554156,0.10344209,0.703875917,1.284644015
HOW ARE YOU?,0.447814542,0.375995714,0.168767196,0.1658446,0.197935682,0.338348275,0.235060304,0.320918704,0.299644269,0.212672305,0.24845959,1.400817036,1.191724208,0.220156581,1.778605477,1.096805681,1.191724208,0.101633862,0.697029768,0.196074177,0.895833792,0.101633862,0.630306457,0.195449735,1.091302833,0.101934111,0.688915265,1.271234888
HOW ARE YOU?,0.443179716,0.371701798,0.156663812,0.152009389,0.16898025,0.339903326,0.224908109,0.332694189,0.310352167,0.229127152,0.242825826,1.394820882,1.211982478,0.234166356,1.773427865,1.077788595,1.211982478,0.054709376,0.708312132,0.209473335,0.904973124,0.05632675,0.644456944,0.180623815,1.114192408,0.061896593,0.684414076,1.288286742
HOW ARE YOU?,0.444314511,0.385666257,0.157675421,0.166410059,0.18973666,0.346765272,0.228035085,0.329475107,0.307546119,0.218807959,0.266371632,1.41675686,1.281849625,0.237422052,1.79040176,1.092463694,1.281849625,0.074420841,0.705145921,0.205314018,0.974284748,0.05974304,0.684105255,0.206360402,1.177115118,0.081900502,0.730900393,1.380657591
HOW ARE YOU?,0.434540746,0.402398397,0.185653305,0.183375264,0.216525018,0.357102207,0.242449348,0.345879597,0.300241324,0.20877045,0.251868342,1.41451075,1.360636662,0.244573808,1.817885505,1.148842734,1.360636662,0.107888544,0.676732511,0.194498839,1.006349475,0.100760173,0.660630764,0.2341731,1.198431895,0.100760173,0.746997785,1.42391989
HOW ARE YOU?,0.429576707,0.404267171,0.205599645,0.202055886,0.203140966,0.350329822,0.247720593,0.34880254,0.319478408,0.202055886,0.285750175,1.407959642,1.371097021,0.247720593,1.824279165,1.170395666,1.371097021,0.124050315,0.656699565,0.182969387,1.039300591,0.110101563,0.642143653,0.215591031,1.220905355,0.11430007,0.730546119,1.426903294
HOW ARE YOU?,0.421789319,0.400785997,0.202267175,0.191166517,0.204320702,0.338210942,0.250497258,0.35298525,0.315108732,0.213843321,0.281408513,1.373246532,1.410575708,0.251648387,1.826410119,1.160747439,1.410575708,0.10900378,0.669358726,0.193005502,1.017824446,0.10200306,0.657157617,0.229489394,1.210158246,0.097824768,0.740081059,1.435623478
HOW ARE YOU?,0.417668543,0.406370532,0.218793474,0.200692101,0.207167698,0.338173292,0.255154845,0.365660354,0.32665254,0.215141588,0.282655894,1.373642371,1.438631278,0.255154845,1.829727739,1.187616304,1.438631278,0.124034735,0.645220127,0.195694833,1.040100561,0.110522634,0.633863366,0.223569884,1.23522633,0.099187854,0.740205106,1.449149066
HOW ARE YOU?,0.406545631,0.400605522,0.225703933,0.202698713,0.201545603,0.324982519,0.256239965,0.359147808,0.319922911,0.200053266,0.276128449,1.332536776,1.435315941,0.264299386,1.837255496,1.183249724,1.435315941,0.122405144,0.65511851,0.187865202,1.020075506,0.115404676,0.645492926,0.221985327,1.207841023,0.104503379,0.750973265,1.422242662
HOW ARE YOU?,0.435529186,0.404509214,0.227542857,0.215881866,0.196755559,0.346531911,0.250865965,0.371545411,0.341787382,0.226493922,0.286921811,1.375929775,1.463345407,0.268549168,1.834416443,1.178399042,1.463345407,0.116650304,0.658325374,0.190429612,1.055926906,0.100684823,0.651834135,0.214141493,1.245948667,0.099324155,0.743502723,1.454554926
HOW ARE YOU?,0.418778481,0.404248014,0.239617598,0.216371455,0.210642958,0.343055431,0.258838463,0.354453126,0.322430466,0.200563181,0.274013206,1.356684382,1.45193191,0.257654444,1.831989826,1.191490975,1.45193191,0.141819585,0.642009653,0.18977032,1.047165223,0.128761275,0.626692178,0.221952151,1.236903946,0.112118226,0.743022628,1.447150563
HOW ARE YOU?,0.435408662,0.40790905,0.233570375,0.211472408,0.216595051,0.348906382,0.254796502,0.366824803,0.326982267,0.206383605,0.278591332,1.392980513,1.412003448,0.264018235,1.837309453,1.19139828,1.412003448,0.131441605,0.649682881,0.196318025,1.035774473,0.117564945,0.635829658,0.234705596,1.231008969,0.102140036,0.750351547,1.452460614
GOOD NIGHT! SLEEP WEEL.,0.444827566,0.299285323,0.296483292,0.289269372,0.21144172,0.334201662,0.252278469,0.355090126,0.378072904,0.262910669,0.235819044,1.155137181,0.39096158,0.189999876,0.864073001,0.222501723,0.39096158,0.166122366,0.704168076,0.18958758,0.454572012,0.175736157,0.586864759,0.188345274,0.58499505,0.140239691,0.58722022,0.694883412
GOOD NIGHT! SLEEP WEEL.,0.450647957,0.315928247,0.323123785,0.287226955,0.24048009,0.338415855,0.257534554,0.354269908,0.365173063,0.253618658,0.257534554,1.299695143,0.444300912,0.208034453,0.889453732,0.203432806,0.444300912,0.180313195,0.754286282,0.207644022,0.546065673,0.178958003,0.620364879,0.198588473,0.717982627,0.150015778,0.616823031,0.854525416
GOOD NIGHT! SLEEP WEEL.,0.437235578,0.293306543,0.2864441,0.243230132,0.223294635,0.330652997,0.259170942,0.359405431,0.361197988,0.242485494,0.251583802,1.263676857,0.433437586,0.198813261,0.867411439,0.207461318,0.433437586,0.156990662,0.724003486,0.213717834,0.540065711,0.150092115,0.596786198,0.181988375,0.710605527,0.120494658,0.624166283,0.816348911
GOOD NIGHT! SLEEP WEEL.,0.452878791,0.307974983,0.308962311,0.287970925,0.198322235,0.340450757,0.225621314,0.317161971,0.348284044,0.246979667,0.246274009,1.101370851,0.434041386,0.230769231,0.918777696,0.224655051,0.434041386,0.208586979,0.750275503,0.251171983,0.40155025,0.214753438,0.56833732,0.299087835,0.534568994,0.141162692,0.509225711,0.740645338
GOOD NIGHT! SLEEP WEEL.,0.422376682,0.311712926,0.295673266,0.235179247,0.228509288,0.309055762,0.23866035,0.330962358,0.330338783,0.226697491,0.240703436,1.146801918,0.363261287,0.195305734,0.916571379,0.218358449,0.363261287,0.15465292,0.762287658,0.229409821,0.393569444,0.15465292,0.604536118,0.177613039,0.557609034,0.118843222,0.624664859,0.641679497
GOOD NIGHT! SLEEP WEEL.,0.428061062,0.296699117,0.306780014,0.25484082,0.236534182,0.317278359,0.233547659,0.339600676,0.346422169,0.234768977,0.236204211,1.189990492,0.377453152,0.19615692,0.900233377,0.213544097,0.377453152,0.175596203,0.743279653,0.212078102,0.449914486,0.166475903,0.602269695,0.190917959,0.607170821,0.136816673,0.613093748,0.71285586
GOOD NIGHT! SLEEP WEEL.,0.445598007,0.33036201,0.32770777,0.275389781,0.249859099,0.331638694,0.229648289,0.339861696,0.345370881,0.243115716,0.237369705,1.182210754,0.384656124,0.194874601,0.931415251,0.229648289,0.384656124,0.180463431,0.76346747,0.21858644,0.427924321,0.176677063,0.624828126,0.197459638,0.572548325,0.147475183,0.630930283,0.681461924
GOOD NIGHT! SLEEP WEEL.,0.465913047,0.270247494,0.271437643,0.29811837,0.182591,0.367820541,0.237022732,0.310822769,0.336024015,0.232114897,0.218840024,1.159582117,0.423238225,0.249146637,0.795374823,0.202444083,0.423238225,0.240685764,0.661829322,0.211999576,0.497923483,0.268880873,0.568401053,0.250253141,0.638022825,0.184597555,0.591273184,0.819948379
GOOD NIGHT! SLEEP WEEL.,0.452359528,0.321461389,0.340961292,0.278288735,0.214201504,0.344966223,0.220653178,0.338552857,0.367048245,0.255170393,0.242967606,1.140054951,0.430851822,0.210346663,0.914901541,0.22289337,0.430851822,0.198480404,0.764403264,0.229991601,0.405843114,0.192500701,0.599744719,0.202416866,0.543668491,0.13351732,0.612044251,0.627184359
GOOD NIGHT! SLEEP WEEL.,0.435036652,0.297030484,0.306711275,0.269003583,0.211023773,0.335072926,0.257262992,0.368310546,0.36626457,0.258988162,0.227768859,1.105611525,0.379916056,0.190214258,0.855264797,0.217518326,0.379916056,0.149216341,0.720770531,0.208101968,0.390892703,0.150885687,0.607266509,0.174174527,0.521457206,0.115823027,0.62954443,0.61342255
